 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     1     0.000000000     0.000000000      0.000000000     0.000000000
     2     2.722306513    -0.460061208      0.000000000     0.000000000
     3     2.595796785    -0.790932932      0.000000000     0.000000000
     4     2.509474655    -0.778357489      0.000000000     0.000000000
     5     2.507753468    -0.768506155      0.000000000     0.000000000
     6     2.505113236    -0.768847295      0.000000000     0.000000000
     7     2.499961505    -0.769140500      0.000000000     0.000000000
     8     2.494828932    -0.769131329      0.000000000     0.000000000
     9     2.489770891    -0.769122606      0.000000000     0.000000000
    10     2.484712522    -0.769122849      0.000000000     0.000000000
    11     2.479651942    -0.769123109      0.000000000     0.000000000
    12     2.474591364    -0.769123103      0.000000000     0.000000000
    13     2.469530852    -0.769123095      0.000000000     0.000000000
    14     2.464470341    -0.769123095      0.000000000     0.000000000
    15     2.459409827    -0.769123095      0.000000000     0.000000000
    16     2.454349313    -0.769123095      0.000000000     0.000000000
    17     2.449288799    -0.769123095      0.000000000     0.000000000
    18     2.444228286    -0.769123095      0.000000000     0.000000000
    19     2.439167772    -0.769123095      0.000000000     0.000000000
    20     2.434107258    -0.769123095      0.000000000     0.000000000
    21     2.429046744    -0.769123095      0.000000000     0.000000000
    22     2.423986231    -0.769123095      0.000000000     0.000000000
    23     2.418925717    -0.769123095      0.000000000     0.000000000
    24     2.413865203    -0.769123095      0.000000000     0.000000000
    25     2.408804689    -0.769123095      0.000000000     0.000000000
    26     2.403744176    -0.769123095      0.000000000     0.000000000
    27     2.398683662    -0.769123095      0.000000000     0.000000000
    28     2.393623148    -0.769123095      0.000000000     0.000000000
    29     2.388562634    -0.769123095      0.000000000     0.000000000
    30     2.383502121    -0.769123095      0.000000000     0.000000000
    31     2.378441607    -0.769123095      0.000000000     0.000000000
    32     2.373381093    -0.769123095      0.000000000     0.000000000
    33     2.368320579    -0.769123095      0.000000000     0.000000000
    34     2.363260066    -0.769123095      0.000000000     0.000000000
    35     2.358199552    -0.769123095      0.000000000     0.000000000
    36     2.353139038    -0.769123095      0.000000000     0.000000000
    37     2.348078524    -0.769123095      0.000000000     0.000000000
    38     2.343018011    -0.769123095      0.000000000     0.000000000
    39     2.337957497    -0.769123095      0.000000000     0.000000000
    40     2.332896983    -0.769123095      0.000000000     0.000000000
    41     2.327836469    -0.769123095      0.000000000     0.000000000
    42     2.322775956    -0.769123095      0.000000000     0.000000000
    43     2.317715442    -0.769123095      0.000000000     0.000000000
    44     2.312654928    -0.769123095      0.000000000     0.000000000
    45     2.307594414    -0.769123095      0.000000000     0.000000000
    46     2.302533900    -0.769123095      0.000000000     0.000000000
    47     2.297473387    -0.769123095      0.000000000     0.000000000
    48     2.292412873    -0.769123095      0.000000000     0.000000000
    49     2.287352359    -0.769123095      0.000000000     0.000000000
    50     2.282291845    -0.769123095      0.000000000     0.000000000
    51     2.277231331    -0.769123095      0.000000000     0.000000000
    52     2.272170818    -0.769123095      0.000000000     0.000000000
    53     2.267110304    -0.769123095      0.000000000     0.000000000
    54     2.262049790    -0.769123095      0.000000000     0.000000000
    55     2.256989276    -0.769123095      0.000000000     0.000000000
    56     2.251928763    -0.769123095      0.000000000     0.000000000
    57     2.246868249    -0.769123095      0.000000000     0.000000000
    58     2.241807735    -0.769123095      0.000000000     0.000000000
    59     2.236747221    -0.769123095      0.000000000     0.000000000
    60     2.231686707    -0.769123095      0.000000000     0.000000000
    61     2.226626193    -0.769123095      0.000000000     0.000000000
    62     2.221565680    -0.769123095      0.000000000     0.000000000
    63     2.216505166    -0.769123095      0.000000000     0.000000000
    64     2.211444652    -0.769123095      0.000000000     0.000000000
    65     2.206384138    -0.769123095      0.000000000     0.000000000
    66     2.201323624    -0.769123095      0.000000000     0.000000000
    67     2.196263110    -0.769123095      0.000000000     0.000000000
    68     2.191202597    -0.769123095      0.000000000     0.000000000
    69     2.186142083    -0.769123095      0.000000000     0.000000000
    70     2.181081569    -0.769123095      0.000000000     0.000000000
    71     2.176021055    -0.769123095      0.000000000     0.000000000
    72     2.170960541    -0.769123095      0.000000000     0.000000000
    73     2.165900027    -0.769123095      0.000000000     0.000000000
    74     2.160839514    -0.769123095      0.000000000     0.000000000
    75     2.155779000    -0.769123095      0.000000000     0.000000000
    76     2.150718486    -0.769123095      0.000000000     0.000000000
    77     2.145657972    -0.769123095      0.000000000     0.000000000
    78     2.140597458    -0.769123095      0.000000000     0.000000000
    79     2.135536944    -0.769123095      0.000000000     0.000000000
    80     2.130476430    -0.769123095      0.000000000     0.000000000
    81     2.125415916    -0.769123095      0.000000000     0.000000000
    82     2.120355402    -0.769123095      0.000000000     0.000000000
    83     2.115294889    -0.769123095      0.000000000     0.000000000
    84     2.110234375    -0.769123095      0.000000000     0.000000000
    85     2.105173861    -0.769123095      0.000000000     0.000000000
    86     2.100113347    -0.769123095      0.000000000     0.000000000
    87     2.095052833    -0.769123095      0.000000000     0.000000000
    88     2.089992319    -0.769123095      0.000000000     0.000000000
    89     2.084931805    -0.769123095      0.000000000     0.000000000
    90     2.079871291    -0.769123095      0.000000000     0.000000000
    91     2.074810777    -0.769123095      0.000000000     0.000000000
    92     2.069750263    -0.769123095      0.000000000     0.000000000
    93     2.064689749    -0.769123095      0.000000000     0.000000000
    94     2.059629235    -0.769123095      0.000000000     0.000000000
    95     2.054568722    -0.769123095      0.000000000     0.000000000
    96     2.049508208    -0.769123095      0.000000000     0.000000000
    97     2.044447694    -0.769123095      0.000000000     0.000000000
    98     2.039387180    -0.769123095      0.000000000     0.000000000
    99     2.034326666    -0.769123095      0.000000000     0.000000000
   100     2.029266152    -0.769123095      0.000000000     0.000000000
   101     2.024205638    -0.769123095      0.000000000     0.000000000
   102     2.019145124    -0.769123095      0.000000000     0.000000000
   103     2.014084610    -0.769123095      0.000000000     0.000000000
   104     2.009024096    -0.769123095      0.000000000     0.000000000
   105     2.003963582    -0.769123095      0.000000000     0.000000000
   106     1.998903068    -0.769123095      0.000000000     0.000000000
   107     1.993842554    -0.769123095      0.000000000     0.000000000
   108     1.988782040    -0.769123095      0.000000000     0.000000000
   109     1.983721526    -0.769123095      0.000000000     0.000000000
   110     1.978661012    -0.769123095      0.000000000     0.000000000
   111     1.973600498    -0.769123095      0.000000000     0.000000000
   112     1.968539984    -0.769123095      0.000000000     0.000000000
   113     1.963479470    -0.769123095      0.000000000     0.000000000
   114     1.958418956    -0.769123095      0.000000000     0.000000000
   115     1.953358442    -0.769123095      0.000000000     0.000000000
   116     1.948297928    -0.769123095      0.000000000     0.000000000
   117     1.943237414    -0.769123096      0.000000000     0.000000000
   118     1.938176900    -0.769123096      0.000000000     0.000000000
   119     1.933116386    -0.769123096      0.000000000     0.000000000
   120     1.928055872    -0.769123096      0.000000000     0.000000000
   121     1.922995358    -0.769123096      0.000000000     0.000000000
   122     1.917934843    -0.769123096      0.000000000     0.000000000
   123     1.912874329    -0.769123096      0.000000000     0.000000000
   124     1.907813815    -0.769123096      0.000000000     0.000000000
   125     1.902753301    -0.769123096      0.000000000     0.000000000
   126     1.897692787    -0.769123096      0.000000000     0.000000000
   127     1.892632273    -0.769123096      0.000000000     0.000000000
   128     1.887571759    -0.769123096      0.000000000     0.000000000
   129     1.882511245    -0.769123096      0.000000000     0.000000000
   130     1.877450731    -0.769123096      0.000000000     0.000000000
   131     1.872390217    -0.769123096      0.000000000     0.000000000
   132     1.867329703    -0.769123096      0.000000000     0.000000000
   133     1.862269188    -0.769123096      0.000000000     0.000000000
   134     1.857208674    -0.769123096      0.000000000     0.000000000
   135     1.852148160    -0.769123096      0.000000000     0.000000000
   136     1.847087646    -0.769123096      0.000000000     0.000000000
   137     1.842027132    -0.769123096      0.000000000     0.000000000
   138     1.836966618    -0.769123096      0.000000000     0.000000000
   139     1.831906104    -0.769123096      0.000000000     0.000000000
   140     1.826845590    -0.769123096      0.000000000     0.000000000
   141     1.821785075    -0.769123096      0.000000000     0.000000000
   142     1.816724561    -0.769123096      0.000000000     0.000000000
   143     1.811664047    -0.769123096      0.000000000     0.000000000
   144     1.806603533    -0.769123096      0.000000000     0.000000000
   145     1.801543019    -0.769123096      0.000000000     0.000000000
   146     1.796482505    -0.769123096      0.000000000     0.000000000
   147     1.791421990    -0.769123096      0.000000000     0.000000000
   148     1.786361476    -0.769123096      0.000000000     0.000000000
   149     1.781300962    -0.769123096      0.000000000     0.000000000
   150     1.776240448    -0.769123096      0.000000000     0.000000000
   151     1.771179934    -0.769123096      0.000000000     0.000000000
   152     1.766119419    -0.769123096      0.000000000     0.000000000
   153     1.761058905    -0.769123096      0.000000000     0.000000000
   154     1.755998391    -0.769123096      0.000000000     0.000000000
   155     1.750937877    -0.769123096      0.000000000     0.000000000
   156     1.745877363    -0.769123096      0.000000000     0.000000000
   157     1.740816848    -0.769123096      0.000000000     0.000000000
   158     1.735756334    -0.769123096      0.000000000     0.000000000
   159     1.730695820    -0.769123096      0.000000000     0.000000000
   160     1.725635306    -0.769123096      0.000000000     0.000000000
   161     1.720574791    -0.769123096      0.000000000     0.000000000
   162     1.715514277    -0.769123096      0.000000000     0.000000000
   163     1.710453763    -0.769123096      0.000000000     0.000000000
   164     1.705393249    -0.769123096      0.000000000     0.000000000
   165     1.700332734    -0.769123096      0.000000000     0.000000000
   166     1.695272220    -0.769123096      0.000000000     0.000000000
   167     1.690211706    -0.769123096      0.000000000     0.000000000
   168     1.685151191    -0.769123096      0.000000000     0.000000000
   169     1.680090677    -0.769123096      0.000000000     0.000000000
   170     1.675030163    -0.769123096      0.000000000     0.000000000
   171     1.669969649    -0.769123096      0.000000000     0.000000000
   172     1.664909134    -0.769123096      0.000000000     0.000000000
   173     1.659848620    -0.769123096      0.000000000     0.000000000
   174     1.654788106    -0.769123096      0.000000000     0.000000000
   175     1.649727591    -0.769123096      0.000000000     0.000000000
   176     1.644667077    -0.769123096      0.000000000     0.000000000
   177     1.639606563    -0.769123096      0.000000000     0.000000000
   178     1.634546048    -0.769123096      0.000000000     0.000000000
   179     1.629485534    -0.769123096      0.000000000     0.000000000
   180     1.624425020    -0.769123096      0.000000000     0.000000000
   181     1.619364505    -0.769123096      0.000000000     0.000000000
   182     1.614303991    -0.769123096      0.000000000     0.000000000
   183     1.609243477    -0.769123096      0.000000000     0.000000000
   184     1.604182962    -0.769123096      0.000000000     0.000000000
   185     1.599122448    -0.769123096      0.000000000     0.000000000
   186     1.594061933    -0.769123096      0.000000000     0.000000000
   187     1.589001419    -0.769123096      0.000000000     0.000000000
   188     1.583940905    -0.769123096      0.000000000     0.000000000
   189     1.578880390    -0.769123096      0.000000000     0.000000000
   190     1.573819876    -0.769123096      0.000000000     0.000000000
   191     1.568759361    -0.769123096      0.000000000     0.000000000
   192     1.563698847    -0.769123096      0.000000000     0.000000000
   193     1.558638333    -0.769123096      0.000000000     0.000000000
   194     1.553577818    -0.769123096      0.000000000     0.000000000
   195     1.548517304    -0.769123096      0.000000000     0.000000000
   196     1.543456789    -0.769123096      0.000000000     0.000000000
   197     1.538396275    -0.769123096      0.000000000     0.000000000
   198     1.533335760    -0.769123096      0.000000000     0.000000000
   199     1.528275246    -0.769123096      0.000000000     0.000000000
   200     1.523214731    -0.769123096      0.000000000     0.000000000
   201     1.518154217    -0.769123096      0.000000000     0.000000000
   202     1.513093703    -0.769123096      0.000000000     0.000000000
   203     1.508033188    -0.769123096      0.000000000     0.000000000
   204     1.502972674    -0.769123096      0.000000000     0.000000000
   205     1.497912159    -0.769123096      0.000000000     0.000000000
   206     1.492851645    -0.769123096      0.000000000     0.000000000
   207     1.487791130    -0.769123096      0.000000000     0.000000000
   208     1.482730616    -0.769123096      0.000000000     0.000000000
   209     1.477670101    -0.769123096      0.000000000     0.000000000
   210     1.472609587    -0.769123096      0.000000000     0.000000000
   211     1.467549072    -0.769123096      0.000000000     0.000000000
   212     1.462488558    -0.769123096      0.000000000     0.000000000
   213     1.457428043    -0.769123096      0.000000000     0.000000000
   214     1.452367529    -0.769123096      0.000000000     0.000000000
   215     1.447307014    -0.769123096      0.000000000     0.000000000
   216     1.442246499    -0.769123096      0.000000000     0.000000000
   217     1.437185985    -0.769123096      0.000000000     0.000000000
   218     1.432125470    -0.769123096      0.000000000     0.000000000
   219     1.427064956    -0.769123096      0.000000000     0.000000000
   220     1.422004441    -0.769123096      0.000000000     0.000000000
   221     1.416943927    -0.769123096      0.000000000     0.000000000
   222     1.411883412    -0.769123096      0.000000000     0.000000000
   223     1.406822897    -0.769123096      0.000000000     0.000000000
   224     1.401762383    -0.769123096      0.000000000     0.000000000
   225     1.396701868    -0.769123096      0.000000000     0.000000000
   226     1.391641354    -0.769123096      0.000000000     0.000000000
   227     1.386580839    -0.769123096      0.000000000     0.000000000
   228     1.381520324    -0.769123096      0.000000000     0.000000000
   229     1.376459810    -0.769123096      0.000000000     0.000000000
   230     1.371399295    -0.769123096      0.000000000     0.000000000
   231     1.366338781    -0.769123096      0.000000000     0.000000000
   232     1.361278266    -0.769123096      0.000000000     0.000000000
   233     1.356217751    -0.769123096      0.000000000     0.000000000
   234     1.351157237    -0.769123096      0.000000000     0.000000000
   235     1.346096722    -0.769123096      0.000000000     0.000000000
   236     1.341036207    -0.769123096      0.000000000     0.000000000
   237     1.335975693    -0.769123096      0.000000000     0.000000000
   238     1.330915178    -0.769123096      0.000000000     0.000000000
   239     1.325854663    -0.769123096      0.000000000     0.000000000
   240     1.320794149    -0.769123096      0.000000000     0.000000000
   241     1.315733634    -0.769123096      0.000000000     0.000000000
   242     1.310673119    -0.769123096      0.000000000     0.000000000
   243     1.305612605    -0.769123096      0.000000000     0.000000000
   244     1.300552090    -0.769123096      0.000000000     0.000000000
   245     1.295491575    -0.769123096      0.000000000     0.000000000
   246     1.290431061    -0.769123096      0.000000000     0.000000000
   247     1.285370546    -0.769123096      0.000000000     0.000000000
   248     1.280310031    -0.769123096      0.000000000     0.000000000
   249     1.275249516    -0.769123096      0.000000000     0.000000000
   250     1.270189002    -0.769123096      0.000000000     0.000000000
   251     1.265128487    -0.769123096      0.000000000     0.000000000
   252     1.260067972    -0.769123096      0.000000000     0.000000000
   253     1.255007457    -0.769123096      0.000000000     0.000000000
   254     1.249946943    -0.769123096      0.000000000     0.000000000
   255     1.244886428    -0.769123096      0.000000000     0.000000000
   256     1.239825913    -0.769123096      0.000000000     0.000000000
   257     1.234765398    -0.769123096      0.000000000     0.000000000
   258     1.229704884    -0.769123096      0.000000000     0.000000000
   259     1.224644369    -0.769123096      0.000000000     0.000000000
   260     1.219583854    -0.769123096      0.000000000     0.000000000
   261     1.214523339    -0.769123096      0.000000000     0.000000000
   262     1.209462825    -0.769123096      0.000000000     0.000000000
   263     1.204402310    -0.769123096      0.000000000     0.000000000
   264     1.199341795    -0.769123096      0.000000000     0.000000000
   265     1.194281280    -0.769123096      0.000000000     0.000000000
   266     1.189220765    -0.769123096      0.000000000     0.000000000
   267     1.184160250    -0.769123096      0.000000000     0.000000000
   268     1.179099736    -0.769123096      0.000000000     0.000000000
   269     1.174039221    -0.769123096      0.000000000     0.000000000
   270     1.168978706    -0.769123096      0.000000000     0.000000000
   271     1.163918191    -0.769123096      0.000000000     0.000000000
   272     1.158857676    -0.769123096      0.000000000     0.000000000
   273     1.153797161    -0.769123096      0.000000000     0.000000000
   274     1.148736647    -0.769123096      0.000000000     0.000000000
   275     1.143676132    -0.769123096      0.000000000     0.000000000
   276     1.138615617    -0.769123096      0.000000000     0.000000000
