 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     1    -6.717338095     5.434406427      0.000000000     0.000000000
     2    -5.263019568     2.436456803      0.000000000     0.000000000
     3    -8.173325074     9.165642839      0.000000000     0.000000000
     4    -5.223801169     2.430255355      0.000000000     0.000000000
     5    -8.107938473     9.158774631      0.000000000     0.000000000
     6    -6.662744789     5.427249492      0.000000000     0.000000000
     7    -3.691859761    -0.155188830      0.000000000     0.000000000
     8    -3.635101982    -0.166935390      0.000000000     0.000000000
     9    -9.629312053    13.607731501      0.000000000     0.000000000
    10    -9.553132158    13.600574566      0.000000000     0.000000000
    11    -3.582744768    -0.177515261      0.000000000     0.000000000
    12    -5.183484378     2.423655669      0.000000000     0.000000000
    13    -6.608430270     5.420300462      0.000000000     0.000000000
    14    -8.042551873     9.151877550      0.000000000     0.000000000
    15    -9.476673476    13.593625536      0.000000000     0.000000000
    16     0.000000000    -0.000000000      0.000000000     0.000000000
    17    -0.153156610    -0.020336822      0.000000000     0.000000000
    18    -0.296895556    -0.040544668      0.000000000     0.000000000
    19   -11.083630580    18.783106951      0.000000000     0.000000000
    20   -10.992075778    18.776905503      0.000000000     0.000000000
    21   -10.901619367    18.770305817      0.000000000     0.000000000
    22    -0.431799664    -0.060645166      0.000000000     0.000000000
    23    -3.534383745    -0.186999450      0.000000000     0.000000000
    24    -5.142232862     2.416713398      0.000000000     0.000000000
    25    -6.554342561     5.413533176      0.000000000     0.000000000
    26    -7.977165272     9.144968634      0.000000000     0.000000000
    27    -9.399987983    13.586858250      0.000000000     0.000000000
    28   -10.812097682    18.763363546      0.000000000     0.000000000
    29   -12.654790388    24.364786392      0.000000000     0.000000000
    30   -12.580774965    24.353039832      0.000000000     0.000000000
    31   -12.502358978    24.342459961      0.000000000     0.000000000
    32   -12.419946799    24.332975772      0.000000000     0.000000000
    33    -0.558410273    -0.080656760      0.000000000     0.000000000
    34    -3.489647168    -0.195455098      0.000000000     0.000000000
    35    -5.100192754     2.409479555      0.000000000     0.000000000
    36    -6.500436433     5.406924526      0.000000000     0.000000000
    37    -7.911778672     9.138062588      0.000000000     0.000000000
    38    -9.323120910    13.580249600      0.000000000     0.000000000
    39   -10.723364589    18.756129703      0.000000000     0.000000000
    40   -12.333910175    24.324520124      0.000000000     0.000000000
    41   -16.346650149    32.693300296      0.000000000     0.000000000
    42   -16.062720338    32.672963475      0.000000000     0.000000000
    43   -15.788208190    32.652755628      0.000000000     0.000000000
    44   -15.522530881    32.632655130      0.000000000     0.000000000
    45   -15.265147071    32.612643536      0.000000000     0.000000000
    46    -0.677230383    -0.100595039      0.000000000     0.000000000
    47    -3.448193323    -0.202945686      0.000000000     0.000000000
    48    -5.057494284     2.402000859      0.000000000     0.000000000
    49    -6.446672685     5.400454152      0.000000000     0.000000000
    50    -7.846392071     9.131172039      0.000000000     0.000000000
    51    -9.246111457    13.573779226      0.000000000     0.000000000
