 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     1     4.940973636     9.881947263      0.000000000     0.000000000
     2     0.000000000     0.000000000      0.000000000     0.000000000
     3     4.934605557     9.881576982      0.000000000     0.000000000
     4     0.001427106    -0.000370281      0.000000000     0.000000000
     5     4.928242287     9.881207286      0.000000000     0.000000000
     6     0.002849401    -0.000739977      0.000000000     0.000000000
     7     4.921883820     9.880838173      0.000000000     0.000000000
     8     0.004266895    -0.001109090      0.000000000     0.000000000
     9     4.915530147     9.880469643      0.000000000     0.000000000
    10     0.005679594    -0.001477620      0.000000000     0.000000000
    11     4.909181262     9.880101695      0.000000000     0.000000000
    12     0.007087506    -0.001845568      0.000000000     0.000000000
    13     4.902837156     9.879734329      0.000000000     0.000000000
    14     0.008490638    -0.002212934      0.000000000     0.000000000
    15     4.896497822     9.879367543      0.000000000     0.000000000
    16     0.009888998    -0.002579720      0.000000000     0.000000000
    17     4.890163253     9.879001337      0.000000000     0.000000000
    18     0.011282594    -0.002945926      0.000000000     0.000000000
    19     4.883833440     9.878635710      0.000000000     0.000000000
    20     0.012671433    -0.003311553      0.000000000     0.000000000
    21     4.877508377     9.878270662      0.000000000     0.000000000
    22     0.014055522    -0.003676601      0.000000000     0.000000000
    23     4.871188056     9.877906192      0.000000000     0.000000000
    24     0.015434870    -0.004041071      0.000000000     0.000000000
    25     4.864872469     9.877542299      0.000000000     0.000000000
    26     0.016809483    -0.004404964      0.000000000     0.000000000
    27     4.858561609     9.877178982      0.000000000     0.000000000
    28     0.018179370    -0.004768281      0.000000000     0.000000000
    29     4.852255468     9.876816241      0.000000000     0.000000000
    30     0.019544537    -0.005131022      0.000000000     0.000000000
    31     4.845954040     9.876454075      0.000000000     0.000000000
    32     0.020904992    -0.005493188      0.000000000     0.000000000
    33     4.839657315     9.876092484      0.000000000     0.000000000
    34     0.022260742    -0.005854780      0.000000000     0.000000000
    35     4.833365288     9.875731466      0.000000000     0.000000000
    36     0.023611796    -0.006215798      0.000000000     0.000000000
    37     4.827077950     9.875371020      0.000000000     0.000000000
    38     0.024958160    -0.006576243      0.000000000     0.000000000
    39     4.820795294     9.875011147      0.000000000     0.000000000
    40     0.026299843    -0.006936116      0.000000000     0.000000000
    41     4.814517313     9.874651846      0.000000000     0.000000000
    42     0.027636850    -0.007295418      0.000000000     0.000000000
    43     4.808243999     9.874293115      0.000000000     0.000000000
    44     0.028969190    -0.007654148      0.000000000     0.000000000
    45     4.801975345     9.873934954      0.000000000     0.000000000
    46     0.030296871    -0.008012309      0.000000000     0.000000000
    47     4.795711343     9.873577363      0.000000000     0.000000000
    48     0.031619899    -0.008369901      0.000000000     0.000000000
    49     4.789451986     9.873220340      0.000000000     0.000000000
    50     0.032938282    -0.008726923      0.000000000     0.000000000
    51     4.783197267     9.872863885      0.000000000     0.000000000
    52     0.034252028    -0.009083378      0.000000000     0.000000000
    53     4.776947178     9.872507998      0.000000000     0.000000000
    54     0.035561143    -0.009439265      0.000000000     0.000000000
    55     4.770701712     9.872152677      0.000000000     0.000000000
    56     0.036865635    -0.009794586      0.000000000     0.000000000
    57     4.764460862     9.871797922      0.000000000     0.000000000
    58     0.038165512    -0.010149341      0.000000000     0.000000000
    59     4.758224619     9.871443732      0.000000000     0.000000000
    60     0.039460781    -0.010503531      0.000000000     0.000000000
    61     4.751992977     9.871090107      0.000000000     0.000000000
    62     0.040751449    -0.010857156      0.000000000     0.000000000
    63     4.745765929     9.870737046      0.000000000     0.000000000
    64     0.042037524    -0.011210217      0.000000000     0.000000000
    65     4.739543467     9.870384548      0.000000000     0.000000000
    66     0.043319012    -0.011562716      0.000000000     0.000000000
    67     4.733325584     9.870032612      0.000000000     0.000000000
    68     0.044595922    -0.011914651      0.000000000     0.000000000
    69     4.727112272     9.869681238      0.000000000     0.000000000
    70     0.045868260    -0.012266025      0.000000000     0.000000000
    71     4.720903525     9.869330425      0.000000000     0.000000000
    72     0.047136034    -0.012616838      0.000000000     0.000000000
    73     4.714699334     9.868980172      0.000000000     0.000000000
    74     0.048399251    -0.012967091      0.000000000     0.000000000
    75     4.708499693     9.868630480      0.000000000     0.000000000
    76     0.049657918    -0.013316784      0.000000000     0.000000000
    77     4.702304594     9.868281346      0.000000000     0.000000000
    78     0.050912043    -0.013665918      0.000000000     0.000000000
    79     4.696114031     9.867932770      0.000000000     0.000000000
    80     0.052161633    -0.014014493      0.000000000     0.000000000
    81     4.689927995     9.867584753      0.000000000     0.000000000
    82     0.053406695    -0.014362511      0.000000000     0.000000000
    83     4.683746480     9.867237292      0.000000000     0.000000000
    84     0.054647236    -0.014709972      0.000000000     0.000000000
    85     4.677569479     9.866890387      0.000000000     0.000000000
    86     0.055883264    -0.015056876      0.000000000     0.000000000
    87     4.671396983     9.866544038      0.000000000     0.000000000
    88     0.057114786    -0.015403225      0.000000000     0.000000000
    89     4.665228987     9.866198245      0.000000000     0.000000000
    90     0.058341809    -0.015749019      0.000000000     0.000000000
    91     4.659065482     9.865853005      0.000000000     0.000000000
    92     0.059564340    -0.016094258      0.000000000     0.000000000
    93     4.652906461     9.865508319      0.000000000     0.000000000
    94     0.060782387    -0.016438944      0.000000000     0.000000000
    95     4.646751918     9.865164186      0.000000000     0.000000000
    96     0.061995957    -0.016783077      0.000000000     0.000000000
    97     4.640601846     9.864820605      0.000000000     0.000000000
    98     0.063205056    -0.017126658      0.000000000     0.000000000
    99     4.634456236     9.864477576      0.000000000     0.000000000
   100     0.064409692    -0.017469687      0.000000000     0.000000000
   101     4.628315081     9.864135098      0.000000000     0.000000000
   102     0.065609873    -0.017812165      0.000000000     0.000000000
   103     4.622178376     9.863793170      0.000000000     0.000000000
   104     0.066805604    -0.018154093      0.000000000     0.000000000
   105     4.616046112     9.863451792      0.000000000     0.000000000
   106     0.067996895    -0.018495471      0.000000000     0.000000000
   107     4.609918282     9.863110962      0.000000000     0.000000000
   108     0.069183751    -0.018836301      0.000000000     0.000000000
   109     4.603794880     9.862770681      0.000000000     0.000000000
   110     0.070366180    -0.019176582      0.000000000     0.000000000
   111     4.597675898     9.862430948      0.000000000     0.000000000
   112     0.071544188    -0.019516315      0.000000000     0.000000000
   113     4.591561328     9.862091761      0.000000000     0.000000000
   114     0.072717784    -0.019855502      0.000000000     0.000000000
   115     4.585451165     9.861753121      0.000000000     0.000000000
   116     0.073886974    -0.020194142      0.000000000     0.000000000
   117     4.579345400     9.861415026      0.000000000     0.000000000
   118     0.075051765    -0.020532237      0.000000000     0.000000000
   119     4.573244027     9.861077477      0.000000000     0.000000000
   120     0.076212164    -0.020869787      0.000000000     0.000000000
   121     4.567147039     9.860740471      0.000000000     0.000000000
   122     0.077368179    -0.021206792      0.000000000     0.000000000
   123     4.561054428     9.860404009      0.000000000     0.000000000
   124     0.078519816    -0.021543254      0.000000000     0.000000000
   125     4.554966187     9.860068091      0.000000000     0.000000000
   126     0.079667083    -0.021879173      0.000000000     0.000000000
   127     4.548882310     9.859732714      0.000000000     0.000000000
   128     0.080809986    -0.022214549      0.000000000     0.000000000
   129     4.542802790     9.859397879      0.000000000     0.000000000
   130     0.081948533    -0.022549384      0.000000000     0.000000000
   131     4.536727619     9.859063586      0.000000000     0.000000000
   132     0.083082731    -0.022883678      0.000000000     0.000000000
   133     4.530656790     9.858729832      0.000000000     0.000000000
   134     0.084212586    -0.023217431      0.000000000     0.000000000
   135     4.524590296     9.858396619      0.000000000     0.000000000
   136     0.085338106    -0.023550645      0.000000000     0.000000000
   137     4.518528131     9.858063944      0.000000000     0.000000000
   138     0.086459298    -0.023883319      0.000000000     0.000000000
   139     4.512470286     9.857731808      0.000000000     0.000000000
   140     0.087576169    -0.024215455      0.000000000     0.000000000
   141     4.506416757     9.857400210      0.000000000     0.000000000
   142     0.088688725    -0.024547053      0.000000000     0.000000000
   143     4.500367534     9.857069149      0.000000000     0.000000000
   144     0.089796974    -0.024878115      0.000000000     0.000000000
   145     4.494322612     9.856738624      0.000000000     0.000000000
   146     0.090900922    -0.025208639      0.000000000     0.000000000
   147     4.488281983     9.856408635      0.000000000     0.000000000
   148     0.092000578    -0.025538628      0.000000000     0.000000000
   149     4.482245640     9.856079181      0.000000000     0.000000000
   150     0.093095947    -0.025868082      0.000000000     0.000000000
   151     4.476213577     9.855750262      0.000000000     0.000000000
   152     0.094187036    -0.026197001      0.000000000     0.000000000
   153     4.470185786     9.855421877      0.000000000     0.000000000
   154     0.095273853    -0.026525386      0.000000000     0.000000000
   155     4.464162261     9.855094025      0.000000000     0.000000000
   156     0.096356405    -0.026853238      0.000000000     0.000000000
   157     4.458142995     9.854766706      0.000000000     0.000000000
   158     0.097434698    -0.027180557      0.000000000     0.000000000
   159     4.452127980     9.854439919      0.000000000     0.000000000
   160     0.098508739    -0.027507345      0.000000000     0.000000000
   161     4.446117210     9.854113663      0.000000000     0.000000000
   162     0.099578535    -0.027833601      0.000000000     0.000000000
   163     4.440110678     9.853787937      0.000000000     0.000000000
   164     0.100644094    -0.028159326      0.000000000     0.000000000
   165     4.434108377     9.853462742      0.000000000     0.000000000
   166     0.101705421    -0.028484521      0.000000000     0.000000000
   167     4.428110299     9.853138077      0.000000000     0.000000000
   168     0.102762525    -0.028809187      0.000000000     0.000000000
   169     4.422116440     9.852813940      0.000000000     0.000000000
   170     0.103815411    -0.029133323      0.000000000     0.000000000
   171     4.416126790     9.852490331      0.000000000     0.000000000
   172     0.104864087    -0.029456932      0.000000000     0.000000000
   173     4.410141344     9.852167250      0.000000000     0.000000000
   174     0.105908559    -0.029780013      0.000000000     0.000000000
   175     4.404160095     9.851844696      0.000000000     0.000000000
   176     0.106948835    -0.030102567      0.000000000     0.000000000
   177     4.398183035     9.851522668      0.000000000     0.000000000
   178     0.107984921    -0.030424595      0.000000000     0.000000000
   179     4.392210158     9.851201166      0.000000000     0.000000000
