 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     1     0.000000000     0.000000000      0.000000000     0.000000000
     2     0.638457518    -0.079979070      0.000000000     0.000000000
     3     1.152226856    -0.158661479      0.000000000     0.000000000
     4     1.568658745    -0.236846673      0.000000000     0.000000000
     5     1.908262177    -0.314887110      0.000000000     0.000000000
     6     2.186529419    -0.392859193      0.000000000     0.000000000
     7     2.415256647    -0.470677184      0.000000000     0.000000000
     8     2.603502682    -0.548168055      0.000000000     0.000000000
     9     2.758287449    -0.625119720      0.000000000     0.000000000
    10     2.885102785    -0.701311256      0.000000000     0.000000000
    11     2.988287591    -0.776531056      0.000000000     0.000000000
    12     3.071304611    -0.850586971      0.000000000     0.000000000
    13     3.136945661    -0.923311247      0.000000000     0.000000000
    14     3.187484627    -0.994562141      0.000000000     0.000000000
    15     3.224792190    -1.064223495      0.000000000     0.000000000
    16     3.250422393    -1.132203123      0.000000000     0.000000000
    17     3.265678394    -1.198430578      0.000000000     0.000000000
    18     3.271662770    -1.262854642      0.000000000     0.000000000
    19     3.269316284    -1.325440793      0.000000000     0.000000000
    20     3.259447994    -1.386168769      0.000000000     0.000000000
    21     3.242758827    -1.445030306      0.000000000     0.000000000
    22     3.219860183    -1.502027103      0.000000000     0.000000000
    23     3.191288744    -1.557169001      0.000000000     0.000000000
    24     3.157518362    -1.610472403      0.000000000     0.000000000
    25     3.118969670    -1.661958893      0.000000000     0.000000000
    26     3.076017931    -1.711654063      0.000000000     0.000000000
    27     3.028999486    -1.759586507      0.000000000     0.000000000
    28     2.978217096    -1.805786976      0.000000000     0.000000000
    29     2.923944404    -1.850287677      0.000000000     0.000000000
    30     2.866429677    -1.893121674      0.000000000     0.000000000
    31     2.805898982    -1.934322414      0.000000000     0.000000000
    32     2.742558876    -1.973923326      0.000000000     0.000000000
    33     2.676598716    -2.011957501      0.000000000     0.000000000
    34     2.608192648    -2.048457436      0.000000000     0.000000000
    35     2.537501318    -2.083454835      0.000000000     0.000000000
    36     2.464673370    -2.116980448      0.000000000     0.000000000
    37     2.389846741    -2.149063953      0.000000000     0.000000000
    38     2.313149808    -2.179733871      0.000000000     0.000000000
    39     2.234702381    -2.209017506      0.000000000     0.000000000
    40     2.154616594    -2.236940900      0.000000000     0.000000000
    41     2.072997686    -2.263528816      0.000000000     0.000000000
    42     1.989944693    -2.288804725      0.000000000     0.000000000
    43     1.905551073    -2.312790815      0.000000000     0.000000000
    44     1.819905250    -2.335507996      0.000000000     0.000000000
    45     1.733091119    -2.356975923      0.000000000     0.000000000
    46     1.645188485    -2.377213017      0.000000000     0.000000000
    47     1.556273465    -2.396236493      0.000000000     0.000000000
    48     1.466418855    -2.414062390      0.000000000     0.000000000
    49     1.375694453    -2.430705600      0.000000000     0.000000000
    50     1.284167362    -2.446179902      0.000000000     0.000000000
    51     1.191902259    -2.460497993      0.000000000     0.000000000
    52     1.098961651    -2.473671518      0.000000000     0.000000000
    53     1.005406098    -2.485711100      0.000000000     0.000000000
    54     0.911294429    -2.496626370      0.000000000     0.000000000
    55     0.816683939    -2.506425993      0.000000000     0.000000000
    56     0.721630568    -2.515117694      0.000000000     0.000000000
    57     0.626189075    -2.522708279      0.000000000     0.000000000
    58     0.530413200    -2.529203658      0.000000000     0.000000000
    59     0.434355814    -2.534608863      0.000000000     0.000000000
