 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     1     0.000000000     0.000000000      0.000000000     0.000000000
     2    -0.000000000    -0.439141432      0.000000000     0.000000000
     3     0.000000000     0.000000000      0.000000000     0.000000000
     4    -0.011710438     0.000023421      0.000000000     0.000000000
     5    -0.000000000    -0.439118011      0.000000000     0.000000000
     6     0.011710438     0.000023421      0.000000000     0.000000000
     7    -0.023420876     0.000093684      0.000000000     0.000000000
     8    -0.000000000    -0.439047748      0.000000000     0.000000000
     9     0.023420876     0.000093684      0.000000000     0.000000000
    10    -0.035131315     0.000210788      0.000000000     0.000000000
    11    -0.000000000    -0.438930644      0.000000000     0.000000000
    12     0.035131315     0.000210788      0.000000000     0.000000000
    13    -0.046841753     0.000374734      0.000000000     0.000000000
    14    -0.000000000    -0.438766698      0.000000000     0.000000000
    15     0.046841753     0.000374734      0.000000000     0.000000000
    16    -0.058552191     0.000585522      0.000000000     0.000000000
    17    -0.000000000    -0.438555910      0.000000000     0.000000000
    18     0.058552191     0.000585522      0.000000000     0.000000000
    19    -0.070262629     0.000843152      0.000000000     0.000000000
    20    -0.000000000    -0.438298280      0.000000000     0.000000000
    21     0.070262629     0.000843152      0.000000000     0.000000000
    22    -0.081973067     0.001147623      0.000000000     0.000000000
    23    -0.000000000    -0.437993809      0.000000000     0.000000000
    24     0.081973067     0.001147623      0.000000000     0.000000000
    25    -0.093683505     0.001498936      0.000000000     0.000000000
    26    -0.000000000    -0.437642496      0.000000000     0.000000000
    27     0.093683505     0.001498936      0.000000000     0.000000000
    28    -0.105393944     0.001897091      0.000000000     0.000000000
    29    -0.000000000    -0.437244341      0.000000000     0.000000000
    30     0.105393944     0.001897091      0.000000000     0.000000000
    31    -0.117104382     0.002342088      0.000000000     0.000000000
    32    -0.000000000    -0.436799344      0.000000000     0.000000000
    33     0.117104382     0.002342088      0.000000000     0.000000000
    34    -0.128814820     0.002833926      0.000000000     0.000000000
    35    -0.000000000    -0.436307506      0.000000000     0.000000000
    36     0.128814820     0.002833926      0.000000000     0.000000000
    37    -0.140525258     0.003372606      0.000000000     0.000000000
    38    -0.000000000    -0.435768826      0.000000000     0.000000000
    39     0.140525258     0.003372606      0.000000000     0.000000000
    40    -0.152235696     0.003958128      0.000000000     0.000000000
    41    -0.000000000    -0.435183304      0.000000000     0.000000000
    42     0.152235696     0.003958128      0.000000000     0.000000000
    43    -0.163946135     0.004590492      0.000000000     0.000000000
    44    -0.000000000    -0.434550940      0.000000000     0.000000000
    45     0.163946135     0.004590492      0.000000000     0.000000000
    46    -0.175656573     0.005269697      0.000000000     0.000000000
    47    -0.000000000    -0.433871735      0.000000000     0.000000000
    48     0.175656573     0.005269697      0.000000000     0.000000000
    49    -0.187367011     0.005995745      0.000000000     0.000000000
    50    -0.000000000    -0.433145687      0.000000000     0.000000000
    51     0.187367011     0.005995744      0.000000000     0.000000000
    52    -0.199077449     0.006768633      0.000000000     0.000000000
    53    -0.000000000    -0.432372799      0.000000000     0.000000000
    54     0.199077449     0.006768633      0.000000000     0.000000000
    55    -0.210787887     0.007588364      0.000000000     0.000000000
    56    -0.000000000    -0.431553068      0.000000000     0.000000000
    57     0.210787887     0.007588364      0.000000000     0.000000000
    58    -0.222498326     0.008454937      0.000000000     0.000000000
    59    -0.000000000    -0.430686495      0.000000000     0.000000000
    60     0.222498326     0.008454936      0.000000000     0.000000000
    61    -0.234208764     0.009368351      0.000000000     0.000000000
    62    -0.000000000    -0.429773081      0.000000000     0.000000000
    63     0.234208764     0.009368351      0.000000000     0.000000000
    64    -0.245919202     0.010328607      0.000000000     0.000000000
    65    -0.000000000    -0.428812825      0.000000000     0.000000000
    66     0.245919202     0.010328607      0.000000000     0.000000000
    67    -0.257629640     0.011335704      0.000000000     0.000000000
    68    -0.000000000    -0.427805728      0.000000000     0.000000000
    69     0.257629640     0.011335704      0.000000000     0.000000000
    70    -0.269340078     0.012389644      0.000000000     0.000000000
    71    -0.000000000    -0.426751788      0.000000000     0.000000000
    72     0.269340078     0.012389644      0.000000000     0.000000000
    73    -0.281050516     0.013490425      0.000000000     0.000000000
    74    -0.000000000    -0.425651007      0.000000000     0.000000000
    75     0.281050516     0.013490425      0.000000000     0.000000000
    76    -0.292760955     0.014638048      0.000000000     0.000000000
    77    -0.000000000    -0.424503384      0.000000000     0.000000000
    78     0.292760955     0.014638048      0.000000000     0.000000000
    79    -0.304471393     0.015832513      0.000000000     0.000000000
    80    -0.000000000    -0.423308919      0.000000000     0.000000000
    81     0.304471393     0.015832512      0.000000000     0.000000000
    82    -0.316181831     0.017073819      0.000000000     0.000000000
    83    -0.000000000    -0.422067613      0.000000000     0.000000000
    84     0.316181831     0.017073819      0.000000000     0.000000000
    85    -0.327892269     0.018361967      0.000000000     0.000000000
    86    -0.000000000    -0.420779465      0.000000000     0.000000000
    87     0.327892269     0.018361967      0.000000000     0.000000000
    88    -0.339602707     0.019696957      0.000000000     0.000000000
    89    -0.000000000    -0.419444475      0.000000000     0.000000000
    90     0.339602707     0.019696957      0.000000000     0.000000000
    91    -0.351313146     0.021078789      0.000000000     0.000000000
    92    -0.000000000    -0.418062643      0.000000000     0.000000000
    93     0.351313146     0.021078789      0.000000000     0.000000000
    94    -0.363023584     0.022507462      0.000000000     0.000000000
    95    -0.000000000    -0.416633970      0.000000000     0.000000000
    96     0.363023584     0.022507462      0.000000000     0.000000000
    97    -0.374734022     0.023982978      0.000000000     0.000000000
    98    -0.000000000    -0.415158454      0.000000000     0.000000000
    99     0.374734022     0.023982977      0.000000000     0.000000000
   100    -0.386444460     0.025505335      0.000000000     0.000000000
   101    -0.000000000    -0.413636097      0.000000000     0.000000000
   102     0.386444460     0.025505334      0.000000000     0.000000000
   103    -0.398154898     0.027074533      0.000000000     0.000000000
   104    -0.000000000    -0.412066899      0.000000000     0.000000000
   105     0.398154898     0.027074533      0.000000000     0.000000000
   106    -0.409865337     0.028690574      0.000000000     0.000000000
   107    -0.000000000    -0.410450858      0.000000000     0.000000000
   108     0.409865336     0.028690574      0.000000000     0.000000000
   109    -0.421575775     0.030353456      0.000000000     0.000000000
   110    -0.000000000    -0.408787976      0.000000000     0.000000000
   111     0.421575775     0.030353456      0.000000000     0.000000000
   112    -0.433286213     0.032063180      0.000000000     0.000000000
   113    -0.000000000    -0.407078252      0.000000000     0.000000000
   114     0.433286213     0.032063180      0.000000000     0.000000000
   115    -0.444996651     0.033819746      0.000000000     0.000000000
   116    -0.000000000    -0.405321686      0.000000000     0.000000000
   117     0.444996651     0.033819746      0.000000000     0.000000000
   118    -0.456707089     0.035623153      0.000000000     0.000000000
   119    -0.000000000    -0.403518279      0.000000000     0.000000000
   120     0.456707089     0.035623153      0.000000000     0.000000000
   121    -0.468417527     0.037473402      0.000000000     0.000000000
   122    -0.000000000    -0.401668030      0.000000000     0.000000000
   123     0.468417527     0.037473402      0.000000000     0.000000000
   124    -0.480127966     0.039370493      0.000000000     0.000000000
   125    -0.000000000    -0.399770939      0.000000000     0.000000000
   126     0.480127966     0.039370493      0.000000000     0.000000000
   127    -0.491838404     0.041314426      0.000000000     0.000000000
   128    -0.000000000    -0.397827006      0.000000000     0.000000000
   129     0.491838404     0.041314426      0.000000000     0.000000000
   130    -0.503548842     0.043305201      0.000000000     0.000000000
   131    -0.000000000    -0.395836231      0.000000000     0.000000000
   132     0.503548842     0.043305200      0.000000000     0.000000000
   133    -0.515259280     0.045342817      0.000000000     0.000000000
   134    -0.000000000    -0.393798615      0.000000000     0.000000000
   135     0.515259280     0.045342817      0.000000000     0.000000000
   136    -0.526969718     0.047427275      0.000000000     0.000000000
   137    -0.000000000    -0.391714157      0.000000000     0.000000000
   138     0.526969718     0.047427275      0.000000000     0.000000000
   139    -0.538680157     0.049558575      0.000000000     0.000000000
   140    -0.000000000    -0.389582857      0.000000000     0.000000000
   141     0.538680157     0.049558574      0.000000000     0.000000000
   142    -0.550390595     0.051736716      0.000000000     0.000000000
   143    -0.000000000    -0.387404716      0.000000000     0.000000000
   144     0.550390595     0.051736716      0.000000000     0.000000000
   145    -0.562101033     0.053961699      0.000000000     0.000000000
   146    -0.000000000    -0.385179733      0.000000000     0.000000000
   147     0.562101033     0.053961699      0.000000000     0.000000000
   148    -0.573811471     0.056233524      0.000000000     0.000000000
   149    -0.000000000    -0.382907908      0.000000000     0.000000000
   150     0.573811471     0.056233524      0.000000000     0.000000000
   151    -0.585521909     0.058552191      0.000000000     0.000000000
   152    -0.000000000    -0.380589241      0.000000000     0.000000000
   153     0.585521909     0.058552191      0.000000000     0.000000000
   154    -0.597232347     0.060917700      0.000000000     0.000000000
   155    -0.000000000    -0.378223732      0.000000000     0.000000000
   156     0.597232347     0.060917700      0.000000000     0.000000000
   157    -0.608942786     0.063330050      0.000000000     0.000000000
   158    -0.000000000    -0.375811382      0.000000000     0.000000000
   159     0.608942786     0.063330050      0.000000000     0.000000000
   160    -0.620653224     0.065789242      0.000000000     0.000000000
   161    -0.000000000    -0.373352190      0.000000000     0.000000000
   162     0.620653224     0.065789242      0.000000000     0.000000000
   163    -0.632363662     0.068295276      0.000000000     0.000000000
   164    -0.000000000    -0.370846156      0.000000000     0.000000000
   165     0.632363662     0.068295276      0.000000000     0.000000000
   166    -0.644074100     0.070848151      0.000000000     0.000000000
   167    -0.000000000    -0.368293281      0.000000000     0.000000000
   168     0.644074100     0.070848151      0.000000000     0.000000000
   169    -0.655784538     0.073447868      0.000000000     0.000000000
