 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     1     9.461872493    18.923745002      0.000000000     0.000000000
     2     4.730936250     4.555592106      0.000000000     0.000000000
     3     0.000000000     0.000000000      0.000000000     0.000000000
     4     9.437269636    18.922325195      0.000000000     0.000000000
     5     4.721474377     4.554177893      0.000000000     0.000000000
     6     0.005679112    -0.001419807      0.000000000     0.000000000
     7     9.412703579    18.920904349      0.000000000     0.000000000
     8     4.712012505     4.552773793      0.000000000     0.000000000
     9     0.011321424    -0.002840653      0.000000000     0.000000000
    10     9.388174221    18.919482492      0.000000000     0.000000000
    11     4.702550632     4.551379756      0.000000000     0.000000000
    12     0.016927037    -0.004262510      0.000000000     0.000000000
    13     9.363681460    18.918059651      0.000000000     0.000000000
    14     4.693088760     4.549995732      0.000000000     0.000000000
    15     0.022496052    -0.005685351      0.000000000     0.000000000
    16     9.339225197    18.916635853      0.000000000     0.000000000
    17     4.683626887     4.548621672      0.000000000     0.000000000
    18     0.028028570    -0.007109149      0.000000000     0.000000000
    19     9.314805331    18.915211127      0.000000000     0.000000000
    20     4.674165015     4.547257527      0.000000000     0.000000000
    21     0.033524692    -0.008533875      0.000000000     0.000000000
    22     9.290421760    18.913785498      0.000000000     0.000000000
    23     4.664703142     4.545903249      0.000000000     0.000000000
    24     0.038984518    -0.009959504      0.000000000     0.000000000
    25     9.266074385    18.912358994      0.000000000     0.000000000
    26     4.655241270     4.544558787      0.000000000     0.000000000
    27     0.044408148    -0.011386008      0.000000000     0.000000000
    28     9.241763106    18.910931642      0.000000000     0.000000000
    29     4.645779397     4.543224094      0.000000000     0.000000000
    30     0.049795682    -0.012813360      0.000000000     0.000000000
    31     9.217487822    18.909503469      0.000000000     0.000000000
    32     4.636317525     4.541899121      0.000000000     0.000000000
    33     0.055147221    -0.014241533      0.000000000     0.000000000
    34     9.193248434    18.908074501      0.000000000     0.000000000
    35     4.626855652     4.540583820      0.000000000     0.000000000
    36     0.060462864    -0.015670501      0.000000000     0.000000000
    37     9.169044842    18.906644765      0.000000000     0.000000000
    38     4.617393780     4.539278143      0.000000000     0.000000000
    39     0.065742711    -0.017100237      0.000000000     0.000000000
    40     9.144876947    18.905214288      0.000000000     0.000000000
    41     4.607931907     4.537982041      0.000000000     0.000000000
    42     0.070986861    -0.018530714      0.000000000     0.000000000
    43     9.120744649    18.903783095      0.000000000     0.000000000
    44     4.598470035     4.536695467      0.000000000     0.000000000
    45     0.076195414    -0.019961906      0.000000000     0.000000000
    46     9.096647850    18.902351215      0.000000000     0.000000000
    47     4.589008162     4.535418374      0.000000000     0.000000000
    48     0.081368468    -0.021393787      0.000000000     0.000000000
    49     9.072586450    18.900918672      0.000000000     0.000000000
    50     4.579546290     4.534150713      0.000000000     0.000000000
    51     0.086506123    -0.022826330      0.000000000     0.000000000
    52     9.048560351    18.899485493      0.000000000     0.000000000
    53     4.570084417     4.532892437      0.000000000     0.000000000
    54     0.091608477    -0.024259509      0.000000000     0.000000000
    55     9.024569454    18.898051704      0.000000000     0.000000000
    56     4.560622545     4.531643499      0.000000000     0.000000000
    57     0.096675629    -0.025693298      0.000000000     0.000000000
    58     9.000613660    18.896617330      0.000000000     0.000000000
    59     4.551160672     4.530403853      0.000000000     0.000000000
    60     0.101707678    -0.027127672      0.000000000     0.000000000
    61     8.976692871    18.895182399      0.000000000     0.000000000
    62     4.541698800     4.529173450      0.000000000     0.000000000
    63     0.106704722    -0.028562603      0.000000000     0.000000000
    64     8.952806990    18.893746935      0.000000000     0.000000000
    65     4.532236927     4.527952245      0.000000000     0.000000000
    66     0.111666858    -0.029998067      0.000000000     0.000000000
    67     8.928955918    18.892310964      0.000000000     0.000000000
    68     4.522775055     4.526740190      0.000000000     0.000000000
    69     0.116594185    -0.031434038      0.000000000     0.000000000
    70     8.905139557    18.890874513      0.000000000     0.000000000
    71     4.513313182     4.525537239      0.000000000     0.000000000
    72     0.121486802    -0.032870489      0.000000000     0.000000000
    73     8.881357809    18.889437605      0.000000000     0.000000000
    74     4.503851310     4.524343347      0.000000000     0.000000000
    75     0.126344804    -0.034307397      0.000000000     0.000000000
    76     8.857610578    18.888000268      0.000000000     0.000000000
    77     4.494389437     4.523158466      0.000000000     0.000000000
    78     0.131168290    -0.035744734      0.000000000     0.000000000
    79     8.833897766    18.886562525      0.000000000     0.000000000
    80     4.484927565     4.521982551      0.000000000     0.000000000
    81     0.135957357    -0.037182476      0.000000000     0.000000000
    82     8.810219275    18.885124403      0.000000000     0.000000000
    83     4.475465692     4.520815556      0.000000000     0.000000000
    84     0.140712103    -0.038620598      0.000000000     0.000000000
    85     8.786575010    18.883685927      0.000000000     0.000000000
    86     4.466003820     4.519657435      0.000000000     0.000000000
