 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     1     0.000000000     0.000000000      0.000000000     0.000000000
     2     0.005679112    -0.001419807      0.000000000     0.000000000
     3     0.011321424    -0.002840653      0.000000000     0.000000000
     4     0.016927037    -0.004262510      0.000000000     0.000000000
     5     0.022496052    -0.005685351      0.000000000     0.000000000
     6     0.028028570    -0.007109149      0.000000000     0.000000000
     7     0.033524692    -0.008533875      0.000000000     0.000000000
     8     0.038984518    -0.009959504      0.000000000     0.000000000
     9     0.044408148    -0.011386008      0.000000000     0.000000000
    10     0.049795682    -0.012813360      0.000000000     0.000000000
    11     0.055147221    -0.014241533      0.000000000     0.000000000
    12     0.060462864    -0.015670501      0.000000000     0.000000000
    13     0.065742711    -0.017100237      0.000000000     0.000000000
    14     0.070986861    -0.018530714      0.000000000     0.000000000
    15     0.076195414    -0.019961906      0.000000000     0.000000000
    16     0.081368468    -0.021393787      0.000000000     0.000000000
    17     0.086506123    -0.022826330      0.000000000     0.000000000
    18     0.091608477    -0.024259509      0.000000000     0.000000000
    19     0.096675629    -0.025693298      0.000000000     0.000000000
    20     0.101707678    -0.027127672      0.000000000     0.000000000
    21     0.106704722    -0.028562603      0.000000000     0.000000000
    22     0.111666858    -0.029998067      0.000000000     0.000000000
    23     0.116594185    -0.031434038      0.000000000     0.000000000
    24     0.121486801    -0.032870489      0.000000000     0.000000000
    25     0.126344804    -0.034307397      0.000000000     0.000000000
    26     0.131168290    -0.035744734      0.000000000     0.000000000
    27     0.135957357    -0.037182476      0.000000000     0.000000000
    28     0.140712103    -0.038620598      0.000000000     0.000000000
    29     0.145432624    -0.040059075      0.000000000     0.000000000
    30     0.150119017    -0.041497881      0.000000000     0.000000000
    31     0.154771378    -0.042936992      0.000000000     0.000000000
    32     0.159389805    -0.044376382      0.000000000     0.000000000
    33     0.163974394    -0.045816027      0.000000000     0.000000000
    34     0.168525240    -0.047255902      0.000000000     0.000000000
    35     0.173042441    -0.048695983      0.000000000     0.000000000
    36     0.177526091    -0.050136245      0.000000000     0.000000000
    37     0.181976286    -0.051576664      0.000000000     0.000000000
    38     0.186393123    -0.053017215      0.000000000     0.000000000
    39     0.190776696    -0.054457875      0.000000000     0.000000000
    40     0.195127100    -0.055898618      0.000000000     0.000000000
    41     0.199444432    -0.057339422      0.000000000     0.000000000
    42     0.203728785    -0.058780261      0.000000000     0.000000000
    43     0.207980254    -0.060221113      0.000000000     0.000000000
    44     0.212198935    -0.061661953      0.000000000     0.000000000
    45     0.216384921    -0.063102757      0.000000000     0.000000000
    46     0.220538307    -0.064543503      0.000000000     0.000000000
    47     0.224659187    -0.065984166      0.000000000     0.000000000
